text	category
ടീം പ്രോജക്റ്റുകളിൽ നിങ്ങളുെട ഇൻപുട്ട് സ്ഥിരമായി അവഗണിക്കുന്ന ഒരു സഹപ്രവർത്തകനുമായി ഇടപെടുന്നു.	ദേഷ്യം 
നിരാശരായ പ്രേക്ഷകരുടെ കണ്ണുകളിൽ നിരാശ പ്രകടമായിരുന്നു.	ഭയം 
കുറ്റബോധം ഒരു വിനാശകരവും ആത്യന്തികമായി അർത്ഥശൂന്യവുമായ വികാരമാണ്	സങ്കടം 
ശാന്തമായ ഒരു കുളത്തിന് കുറുകെ ഹംസങ്ങൾ പറക്കുന്നത് കാണുന്നത് ശാന്തമായ ചാരുതയുടെ ഒരു ഭാവം കൊണ്ടുവന്നു.	സന്തോഷം 
ചില യാത്രകൾ അത് പൂർണമാതെ ഇപ്പോളും ഒരു ചോത്യമായി കിടക്കുന്നു	സങ്കടം 
ഒരു ദിക്സൂചി പോലെ, പ്രത്യാശ നമ്മുടെ സ്വപ്നങ്ങളുടെയും അഭിലാഷങ്ങളുടെയും ദിശയിലേക്ക് നമ്മെ നയിക്കുന്നു.	പ്രേതീക്ഷ 
ഹൃദയശൂന്യമായ എഴുത്ത് മധുതേട്ടടെ നാമമ പേരടയുടെ ഘോഷയാത്ര.	സ്നേഹം 
കാൽനടയാത്രയിൽ ഒരു വന്യമൃഗവുമായുള്ള അപ്രതീക്ഷിത ഏറ്റുമുട്ടൽ അസ്വസ്ഥത വർദ്ധിപ്പിച്ചു.	ഭയം 
അതാ! പെർസിവാലെ പറഞ്ഞു, ഞാൻ കൊന്നവരെ നിശബ്ദരാക്കിയില്ല. അവരുടെ ശ്വാസം മറ്റുള്ളവരുടെ അധരങ്ങളിൽ നിന്ന് സംസാരിക്കുന്നത് ഞാൻ കേട്ടു; അവരുടെ നോട്ടം മറ്റുള്ളവരുടെ കണ്ണിൽ നിന്ന് പരിഹസിക്കുന്നത് ഞാൻ കണ്ടു; അവരുടെ ശരീരത്തിൽ നിന്ന് പോയ ജീവൻ പുതിയ ദ്രവ്യത്തെ സജീവമാക്കാൻ വരച്ചതാണ്. ഓരോ പ്രകാശകിരണത്തിലും, വീശിയടിക്കുന്ന ഓരോ ആഘാതത്തിലും, മരിച്ചവരുടെ ജീവിതം എന്നെ ആശയക്കുഴപ്പത്തിലാക്കി. ഓ, വിശുദ്ധേ, അവർ പറഞ്ഞ കാര്യങ്ങൾ കറുത്തതും ഭാരമുള്ളതുമായിരുന്നു; എനിക്ക് അവരെ സഹിക്കാൻ കഴിഞ്ഞില്ല.	കുറ്റബോധം 
വിനാശകരമായ വാർത്തയെത്തുടർന്ന് മുറിയിൽ ഒരു രോഷം നിറഞ്ഞു..	ഭയം 
വൈഫൈ ഉള്ളിടത്തോളം വിജനമായ ഒരു ദ്വീപിൽ കുടുങ്ങിക്കിടക്കാൻ ഞാൻ ആഗ്രഹിക്കുന്ന ഒരേയൊരു വ്യക്തി നിങ്ങളാണ്	സ്നേഹം 
എന്റെ പുസ്തകങ്ങളുടെ അമ്പരപ്പിക്കുന്ന വിജയം എന്നെ ഇപ്പോഴും അത്ഭുതപ്പെടുത്തുന്നു.	അഭിനന്ദനം
നിങ്ങൾ എന്നെ കാവലിൽ നിന്ന് പിടിച്ചു.	അഭിനന്ദനം
നിങ്ങളുടെ സൂക്ഷ്മതയ്ക്ക് അഭിനന്ദനങ്ങൾ; അദൃശ്യമായ തടസ്സങ്ങൾ നിറഞ്ഞ ഒരു മുറിയിൽ ഒരു നിൻജ അക്രോബാറ്റിക്സ് നടത്തുന്നത് പോലെയാണ് ഇത്.	പരിഹാസം 
ഒരു വാരാന്ത്യ യാത്രയുടെ പ്രതീക്ഷ എന്റെ സന്തോഷബോധം വർദ്ധിപ്പിച്ചു.	സന്തോഷം 
ഒരു കൂടാരം പെട്ടെന്നുണ്ടായ തകർച്ച ശക്തമായ കൊടുങ്കാറ്റിൽ ക്യാമ്പുകാർക്കിടയിൽ പരിഭ്രാന്തി സൃഷ്ടിച്ചു.	ഭയം 
ഹൊറർ സിനിമയുടെ ക്ലോസ്‌ട്രോഫോബിക് ക്രമീകരണം വരാനിരിക്കുന്ന വിനാശത്തിന്റെ വികാരം വർദ്ധിപ്പിച്ചു.	ഭയം 
തിരിച്ചടികൾ പരാജയങ്ങളല്ല, മറിച്ച് ശക്തമായി തിരിച്ചുവരാനുള്ള അവസരങ്ങളാണെന്ന ഉറച്ച ബോധ്യമുണ്ട്.	പ്രേതീക്ഷ 
മനുഷ്യരൊന്നും മറക്കുന്നതല്ല.. ഇഷ്ടങ്ങളും ആവശ്യങ്ങളും മാറുന്നതനുസരിച്ച് അവര് നമ്മളെ ഓർക്കാതിരിക്കുന്നതാണ്.	സ്നേഹം 
ഞാൻ എന്നിട്ട് ഭയ പെടുത്തില്ല 	ഭയം 
സുഗമമായ നീക്കം, അതിശയകരമായ നൃത്തം, ഒരു കറങ്ങാൻ ശ്രമിച്ചതിനും ചുമരിൽ ഇടിച്ചതിനും.	പരിഹാസം 
നീ പ്രണയമല്ല, ചിറക് നഷ്ടപ്പെട്ട എനിക്ക് പറന്നുയരാനുള്ള ആകാശമാണ് !	സ്നേഹം 
സ്നേഹത്തോടെ വീട്ടിൽ ഉണ്ടാക്കുന്ന ഭക്ഷണത്തിന്റെ രുചി വളരെയധികം സന്തോഷം കൊണ്ടുവന്നു.	സന്തോഷം 
കുറ്റബോധം പലപ്പോഴും തനിക്കെതിരായ ഏറ്റവും ശക്തമായ സാക്ഷിയാണ്.	കുറ്റബോധം 
സ്നേഹത്തിൽ കെട്ടുപിണഞ്ഞ ആത്മാക്കൾ സംസാരിക്കുന്ന ഭാഷയാണ് അടുപ്പം.	സ്നേഹം 
അപരിചിതമായ അയൽപക്കത്ത് പ്രവേശിച്ചപ്പോൾ വിറയൽ അവനെ അനുഗമിച്ചു.	ഭയം 
ബ്രാവൊ! നിങ്ങളുടെ കോമഡി ടൈമിംഗ് വളരെ കുറ്റമറ്റതാണ്; മാട്രിക്സിലെ ഒരു തകരാറായി ഞാൻ അതിനെ മിക്കവാറും തെറ്റിദ്ധരിച്ചു.	പരിഹാസം 
ഓരോ ഹൃദയമിടിപ്പും ഞങ്ങൾക്കിടയിൽ പങ്കിട്ട സ്നേഹത്തിന്റെ മധുരമായ താളത്തെ പ്രതിധ്വനിക്കുന്നു.	സ്നേഹം 
ഞാൻ ഒരു നാണയം ഉറവയിൽ എറിഞ്ഞു, നിശ്ശബ്ദമായി ഭാഗ്യം ആശംസിച്ചു.	പ്രേതീക്ഷ 
നിങ്ങളുടെ സാഹസികതയ്ക്ക് അഭിനന്ദനങ്ങൾ; ഗൂഗിൾ എർത്തിലൂടെ ലോകം പര്യവേക്ഷണം ചെയ്യുന്ന ഒരു ഗ്ലോബെട്രോട്ടർ പോലെയാണ് ഇത്.	പരിഹാസം 
ധാർമ്മികമായി കണക്കാക്കപ്പെടുന്ന നമ്മുടെ വ്യക്തിപരമായ വിശ്വാസങ്ങൾക്ക് വിരുദ്ധമായി ഞങ്ങൾ പ്രവർത്തിച്ചുവെന്ന് വിശ്വസിക്കുമ്പോൾ പ്രതിപ്രവർത്തന കുറ്റബോധം സംഭവിക്കുന്നു.	കുറ്റബോധം 
നമ്മുടെ ബുദ്ധിമുട്ടുകളുടെ വിള്ളലുകളിലൂടെ തിളങ്ങുന്ന വെളിച്ചമാണ് മുന്നോട്ടുള്ള വഴി വെളിപ്പെടുത്തുന്നത്.	പ്രേതീക്ഷ 
ചരിത്രപരമായ ഒരു നാഴികക്കല്ലിലേക്കുള്ള അപ്രതീക്ഷിത സന്ദർശനം അവർ ആസൂത്രണം ചെയ്യുകയും അത് ഞങ്ങളെ വിസ്മയിപ്പിക്കുകയും ചെയ്തു.	അഭിനന്ദനം
സന്തോഷമാണ് ജീവിതത്തിന്റെ രഹസ്യഘടകം.	സന്തോഷം 
എനിക്ക് നീന്താൻ കഴിയുമെന്നതിനാൽ ഞാൻ ബ്രിഡ്ജുകൾ കത്തിച്ചു, എനിക്ക് നിങ്ങളെ ആവശ്യമാണെന്ന് ഒരിക്കലും കരുതുന്നില്ല.	പരിഹാസം 
നമ്മുടെ ചിന്തകളിലൂടെയും വാക്കുകളിലൂടെയും പ്രവർത്തനങ്ങളിലൂടെയും പ്രതിധ്വനിക്കുന്നത് പോസിറ്റിവിറ്റിയുടെ പ്രതിധ്വനിയാണ്.	പ്രേതീക്ഷ 
പൂർണ്ണചന്ദ്രന്റെ വിചിത്രമായ തിളക്കം പ്രേതബാധിതമായ വനത്തിലെ അസ്വസ്ഥതയ്ക്ക് കാരണമായ നിഴലുകൾ സൃഷ്ടിച്ചു.	ഭയം 
സന്തോഷത്തിന് ഒരേയൊരു വഴിയേയുള്ളൂ, അത് നമ്മുടെ ഇച്ഛയുടെ ശക്തിക്ക് അതീതമായ കാര്യങ്ങളെക്കുറിച്ച് ആകുലപ്പെടുന്നത് അവസാനിപ്പിക്കുക എന്നതാണ്	സന്തോഷം 
എൻ്റെ കുടുംബത്തിൻ്റെ അത്ഭുതകരമായ ലാളിത്യത്തിൻ്റെ ദിവസം ഒരു പുനരുജ്ജീവനകരമായ അനുഭവമായിരുന്നു.	അഭിനന്ദനം
