text	category
അനിശ്ചിതമായ ഭയം കാറ്റിൽ മന്ത്രിച്ചു, ഭയത്തിന്റെ ഒരു നിഗൂഢ സന്ദേശം.	ഭയം 
സന്തോഷത്തിന്റെ നദി എന്റെ ആത്മാവിന്റെ ഭൂപ്രകൃതിയിലൂടെ മനോഹരമായി ഒഴുകുന്നു.	സന്തോഷം 
ഒരു ഇന്റർനെറ്റ്സേവന ദാതാവുമായുള്ള സ്ഥിരവും പരിഹരിക്കപ്പെടാത്തതുമായ പ്രശ്നങ്ങൾ സഹിക്കുന്നു.	ദേഷ്യം 
സ്വീകരണമുറിയിലെ സ്വാഭാവികമായ ഒരു നൃത്തം അവരുടെ ഹൃദയങ്ങളിൽ നിറഞ്ഞൊഴുകുന്ന സന്തോഷം പ്രകടിപ്പിച്ചു.	സന്തോഷം 
പുരാതന കരകൌശലവസ്തുക്കളിലെ നിഗൂഢമായ ചിഹ്നങ്ങൾ ഭീതിയിൽ മുങ്ങിയ ഒരു ചരിത്രത്തെ സൂചിപ്പിക്കുന്നു.	ഭയം 
മുറിവേൽക്കാതെ സ്നേഹിക്കാൻ കഴിയുമെങ്കിൽ - വിശ്വസ്തത പോരാ: ഞാൻ ആനിനോട് വിശ്വസ്തനായിരുന്നു, എന്നിട്ടും ഞാൻ അവളെ മുറിവേൽപ്പിച്ചിരുന്നു. മുറിവ് കൈവശം വയ്ക്കുന്നതിലാണ്: അഹങ്കാരമില്ലാതെ മറ്റൊരാളെ സ്വന്തമാക്കാനോ അപമാനം കൂടാതെ സ്വന്തമാക്കാനോ കഴിയാത്തത്ര നമ്മൾ മനസ്സിലും ശരീരത്തിലും വളരെ ചെറുതാണ്. ഒരു വിധത്തിൽ, എന്റെ ഭാര്യ എന്നെ വീണ്ടും അടിച്ചതിൽ ഞാൻ സന്തോഷിച്ചു - വളരെക്കാലമായി അവളുടെ വേദന ഞാൻ മറന്നു, എനിക്ക് അവൾക്ക് നൽകാൻ കഴിയുന്ന ഒരേയൊരു പ്രതിഫലം ഇതാണ്. നിർഭാഗ്യവശാൽ, നിരപരാധികൾ എല്ലായ്പ്പോഴും ഏത് സംഘട്ടനത്തിലും ഏർപ്പെടുന്നു. എപ്പോഴും, എല്ലായിടത്തും, ഒരു ടവറിൽ നിന്ന് കരയുന്ന ചില ശബ്ദം.	സങ്കടം 
ഞാൻ ശരിക്കും ആശങ്കാകുലനാണ്.	ഭയം 
ഹൃദയത്തിന്റെ വാതിലുകൾ തുറക്കുന്നതിനുള്ള താക്കോലാണ് സ്നേഹം.	സ്നേഹം 
ആശയക്കുഴപ്പത്തിനിടയിൽ വ്യക്തതയുടെയും ധാരണയുടെയും ഒരു നിമിഷം അനുഭവിക്കുന്നതിന്റെ ആനന്ദം മനസ്സമാധാനം കൊണ്ടുവന്നു.	സന്തോഷം 
കൊടുങ്കാറ്റിലെ ഒരു വിളക്കുമാടം പോലെ, ജീവിതത്തിന്റെ പ്രക്ഷുബ്ധമായ കടലുകളിലൂടെ പ്രത്യാശ നമ്മെ സുരക്ഷിതമായി നയിക്കുന്നു.	പ്രേതീക്ഷ 
സ്നേഹിക്കുക എന്നത് ഒന്നുമല്ല. സ്നേഹിക്കപ്പെടുക എന്നത് ഒരു കാര്യമാണ്. എന്നാൽ നിങ്ങൾ സ്നേഹിക്കുന്ന വ്യക്തിയാൽ സ്നേഹിക്കപ്പെടുക....	സ്നേഹം 
വെല്ലുവിളി നിറഞ്ഞ ഒരു പസിൽ പൂർത്തിയാക്കിയത് ബൌദ്ധികമായ ആഹ്ലാദം കൊണ്ടുവന്നു.	സന്തോഷം 
സൂര്യോദയത്തെപ്പോലെ, അഭിലാഷങ്ങൾ നവീകരണബോധവും ഒരു പുതിയ തുടക്കത്തിന്റെ വാഗ്ദാനവും നൽകുന്നു.	പ്രേതീക്ഷ 
സമകാലിക സംഭവങ്ങളെക്കുറിച്ചുള്ള നിങ്ങളുടെ അറിവിന് അഭിനന്ദനങ്ങൾ; ഇത് ഒരു സമാന്തര പ്രപഞ്ചത്തിൽ നിന്ന് ബ്രേക്കിംഗ് ന്യൂസ് റിപ്പോർട്ട് ചെയ്യുന്ന ഒരു വാർത്താ അവതാരകൻ പോലെയാണ്.	പരിഹാസം 
ഞാൻ നിങ്ങളുമായി അഗാധമായും ഭ്രാന്തമായും പ്രണയത്തിലാണ്.	സ്നേഹം 
ഇപ്പോൾ എന്നോട് ക്ഷമിക്കൂ - നാളെ എനിക്ക് ഇനി കുറ്റബോധം തോന്നില്ല.	കുറ്റബോധം 
പ്രതീക്ഷകൾ നമുക്കും മറ്റുള്ളവർക്കും ഉത്തരവാദിത്തത്തിനുള്ള ചട്ടക്കൂട് നൽകുന്നു.	പ്രേതീക്ഷ 
പ്രിയപ്പെട്ടവളേ! ഞാൻ ആയിരിക്കുന്നത് വളരെ നല്ലതാണ്, കാരണം ഞാൻ സൃഷ്ടിച്ച ഏറ്റവും അവിശ്വസനീയമായ സ്ത്രീയുടെ സ്നേഹം ദൈവം എനിക്ക് നൽകിയിട്ടുണ്ട്. ഹണി, ഞാൻ ആരോടും എന്റെ എല്ലാ സ്നേഹവും കാത്തുസൂക്ഷിച്ചതിൽ എനിക്ക് അതിയായ സന്തോഷമുണ്ട്, പക്ഷേ നീ, ഞാൻ നിന്നെ വളരെയധികം സ്നേഹിക്കുന്നു!	സ്നേഹം 
ഞാൻ സംസാരിക്കുകയായിരുന്നുവനെ്ന് എന്റെ ടീച്ചർ കരുതുന്നു, എനിക്ക് കമ്പ്യൂട്ടർ ഉപയോഗിക്കാൻ കഴിയില്ലനെ്ന് എന്നോട് പറയുന്നു	ദേഷ്യം 
വ്യക്തമായ ന്യായീകരണമില്ലാെത ഒരു പ്രാേദശിക കമ്മ്യൂണിറ്റി ഗാർഡനിനുള്ള ഫീസ് വർദ്ധിപ്പിച്ചതിന്റെ അറിയിപ്പ് 	ദേഷ്യം 
ഒരു സർപ്രൈസ് വാർഷിക ആഘോഷത്തിനായി അലങ്കാരങ്ങൾ നിറഞ്ഞ ഒരു മുറിയിലേക്ക് നടക്കുന്നു.	അഭിനന്ദനം
ചന്ദ്രപ്രകാശമുള്ള സെമിത്തേരിയിൽ, അസ്വസ്ഥമാക്കുന്ന ഒരു മൂടൽമഞ്ഞ് നിലത്തു നിന്ന് ഉയർന്നു, ഇത് രംഗത്തിന് ഒരു ദിവ്യഗുണമാണ് നൽകുന്നത്.	ഭയം 
കുടുംബാംഗങ്ങളുമായുള്ള ആരോഗ്യകരമായ ബന്ധം വളർത്തുന്നത് സാമൂഹിക ക്ഷേമം വർദ്ധിപ്പിക്കുന്നു.	സന്തോഷം 
ദീർഘനേരം കാത്തിരിക്കുക, ആളുകൾ നിങ്ങളെ അത്ഭുതപ്പെടുത്തുകയും ആകർഷിക്കുകയും ചെയ്യും.	അത്ഭുതം 
പ്രതീക്ഷകൾ നമ്മുടെ മൂല്യങ്ങളുമായി യോജിച്ച് തിരഞ്ഞെടുപ്പുകൾ നടത്താൻ നമ്മെ നയിക്കുന്ന ഒരു മാർഗ്ഗനിർദ്ദേശ ശക്തിയായി വർത്തിക്കുന്നു.	പ്രേതീക്ഷ 
ഒരു വ്യക്തിഗത ആേരാഗ്യ ട്രാക്കിംഗ് ആപ്പ് ഉപേയാഗിച്ച് സ്ഥിരവും പരിഹരിക്കപ്പെടാത്തതുമായ പ്രശ്നങ്ങൾകൈകാര്യംചെയ്യുന്നു.	ദേഷ്യം 
വഞ്ചനാപരമായ ഭൂപ്രദേശത്തിലൂടെ സഞ്ചരിക്കുമ്പോൾ അവരുടെ ഓരോ ചലനത്തിലും ഭയം പറ്റിപ്പിടിച്ചിരുന്നു.	ഭയം 
 ഈ സീനിന്റെ അവസാനം, എനിക്കറിയാം. സിറിക്‌സ് മടങ്ങിയെത്തുന്നതിൽ പരാജയപ്പെടുകയും സെറീന ഇനിയും കാത്തിരിക്കുകയും ചെയ്യും. ഇത് ഒന്നിലധികം തവണ ആവർത്തിച്ചാലും, സിരിക്‌സിന് ഇപ്പോഴും മടങ്ങിവരാൻ കഴിയില്ല. ഇത് പലതവണ ആവർത്തിച്ചെങ്കിലും സെറീനയ്ക്ക് ഇനിയും കാത്തിരിക്കേണ്ടി വരും. എനിക്കറിയാം....ചരിത്രം മാറില്ല.	കുറ്റബോധം 
ചിലത് ഉണ്ടാക്കുന്നതുവരെ എനിക്ക് രക്തബന്ധമുള്ളവരില്ലായിരുന്നു	പരിഹാസം 
ഒരു ദിവസത്തെ കണ്ടെത്തലിനായി അവർ ഒരു സയൻസ് മ്യൂസിയത്തിലേക്ക് അപ്രതീക്ഷിത സന്ദർശനം സംഘടിപ്പിച്ചു.	അഭിനന്ദനം
 ചിലപ്പോഴൊക്കെ, എല്ലാവരും എന്നെ തള്ളിയിട്ടതോ, ഉപേക്ഷിച്ചതോ, കൊല്ലാൻ ശ്രമിച്ചതോ, അല്ലെങ്കിൽ എന്നോടൊപ്പം ഓടാൻ വിസമ്മതിച്ചതോ ആയ രീതി കണക്കിലെടുക്കുമ്പോൾ, ഒരുപക്ഷേ ഞാൻ അതിന് അർഹനല്ലെന്ന് എനിക്ക് തോന്നി. ഒരുപക്ഷേ ഞാൻ തനിച്ചായിരിക്കണം. ഒരുപക്ഷെ ഞാൻ തന്നെയാകാം പോരായ്മ, അതുകൊണ്ടായിരിക്കാം എല്ലാവരും എന്നെ ഉപേക്ഷിച്ചത്.	കുറ്റബോധം 
